dataset.id      ,melody.id,note.id,melody.name   ,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo   ,mode,keysig,dur ,onset ,cpitch.order.ltm.cpitch,cpitch.order.stm.cpitch,cpitch.weight.ltm,cpitch.weight.stm,cpitch.weight.ltm.cpitch,cpitch.weight.stm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.55    ,cpitch.57    ,cpitch.58    ,cpitch.59    ,cpitch.60    ,cpitch.62    ,cpitch.63   ,cpitch.64  ,cpitch.65    ,cpitch.66   ,cpitch.67  ,cpitch.68    ,cpitch.69   ,cpitch.70    ,cpitch.71  ,cpitch.72    ,cpitch.73    ,cpitch.74    ,cpitch.75    ,cpitch.76    ,cpitch.77    ,cpitch.78    ,cpitch.79    ,cpitch.81    ,cpitch.82    ,cpitch.83   ,cpitch.84    ,cpitch.85    ,cpitch.86    ,cpitch.88    ,onset.order.ltm.onset,onset.order.stm.onset,onset.weight.ltm,onset.weight.stm,onset.weight.ltm.onset,onset.weight.stm.onset,onset.probability,onset.information.content,onset.entropy,onset.0    ,onset.3     ,onset.6     ,onset.9     ,onset.12   ,onset.18    ,onset.24   ,onset.36    ,onset.48   ,onset.72   ,onset.120  ,probability  ,information.content,entropy  ,information.gain
66051622140103.0,14.0     ,1.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,0.0 ,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,0.0   ,0.0                    ,0.0                    ,0.55405396       ,0.445946         ,1.0                     ,1.0                     ,0.034215137       ,4.869221                  ,4.8619256     ,0.02490338   ,0.02490338   ,0.025781138  ,0.02490338   ,0.028281277  ,0.029853348  ,0.025781138 ,0.034215137,0.028281277  ,0.027468303 ,0.043547735,0.023999978  ,0.04467151  ,0.027468303  ,0.044112504,0.041816834  ,0.026635475  ,0.043547735  ,0.025781138  ,0.052472092  ,0.03489898   ,0.036888853  ,0.03879583   ,0.049981304  ,0.029075868  ,0.04738632  ,0.025781138  ,0.029075868  ,0.030614864  ,0.029075868  ,0.0                  ,0.0                  ,0.648152        ,0.351848        ,0.99999994            ,1.0                   ,0.13584055       ,2.880014                 ,3.3046489    ,0.13584055 ,0.03393319  ,0.03393319  ,0.03393319  ,0.10838893 ,0.069162674 ,0.10838893 ,0.089950934 ,0.13060634 ,0.13060634 ,0.12525566 ,0.004647803  ,7.7492356          ,8.166577 ,NA
66051622140103.0,14.0     ,2.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,24.0  ,1.0                    ,0.0                    ,0.38092995       ,0.61907          ,1.0                     ,1.0                     ,0.259339          ,1.9470888                 ,4.3789167     ,0.019339241  ,0.019339241  ,0.019805351  ,0.019339241  ,0.032860123  ,0.021906458  ,0.019805351 ,0.259339   ,0.021106647  ,0.020687599 ,0.037036285,0.01885412   ,0.043499347 ,0.020687599  ,0.028652074,0.027618373  ,0.02025428   ,0.02839936   ,0.019805351  ,0.05003815   ,0.02438936   ,0.025337152  ,0.026230576  ,0.0389399    ,0.021512594  ,0.03009763  ,0.019805351  ,0.021512594  ,0.022289136  ,0.021512594  ,1.0                  ,0.0                  ,0.91389704      ,0.08610288      ,1.0                   ,1.0                   ,0.08339804       ,3.583843                 ,2.306125     ,0.04977893 ,0.0059931916,0.0059931916,0.0059931916,0.4919212  ,0.21526778  ,0.08339804 ,0.023693385 ,0.0400857  ,0.0400857  ,0.037789755,0.021628363  ,5.530932           ,6.685041 ,1.2600554
66051622140103.0,14.0     ,3.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,48.0  ,2.0                    ,1.0                    ,0.7108991        ,0.28910092       ,1.0                     ,1.0                     ,0.36742863        ,1.4444641                 ,3.7732027     ,0.010841263  ,0.010841263  ,0.01133398   ,0.010841263  ,0.029156761  ,0.013680547  ,0.01133398  ,0.36742863 ,0.0127631705 ,0.012294346 ,0.036450606,0.010339265  ,0.049211908 ,0.012294346  ,0.02257744 ,0.021081116  ,0.0118181305 ,0.022207228  ,0.01133398   ,0.06391031   ,0.016715603  ,0.017948236  ,0.019147336  ,0.10456049   ,0.013225095  ,0.024749557 ,0.01133398   ,0.013225095  ,0.014129915  ,0.013225095  ,2.0                  ,0.0                  ,0.9076252       ,0.092374854     ,0.99999994            ,1.0                   ,0.535028         ,0.90231377               ,2.36746      ,0.044290774,0.0073274146,0.0073274146,0.0073274146,0.10859723 ,0.06458699  ,0.535028   ,0.08039064  ,0.04837468 ,0.04837468 ,0.04837468 ,0.1965846    ,2.3467777          ,6.1406627,1.2863733
66051622140103.0,14.0     ,4.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,48.0,72.0  ,3.0                    ,1.0                    ,0.043455325      ,0.95654464       ,1.0                     ,0.99999994              ,0.011770355       ,6.408698                  ,2.5547018     ,0.011254203  ,0.011254203  ,0.01128482   ,0.011254203  ,0.0119558    ,0.01141537   ,0.01128482  ,0.6636932  ,0.011367039  ,0.011341065 ,0.01212009 ,0.011221634  ,0.012344535 ,0.011341065  ,0.011770355,0.011721119  ,0.01131371   ,0.011758465  ,0.01128482   ,0.012543327  ,0.011556045  ,0.011606413  ,0.011652387  ,0.012926518  ,0.011391769  ,0.01183663  ,0.01128482   ,0.011391769  ,0.011437944  ,0.011391769  ,3.0                  ,0.0                  ,0.9000428       ,0.09995724      ,1.0                   ,1.0                   ,0.35660696       ,1.4875932                ,2.353535     ,0.03581146 ,0.006233591 ,0.033991836 ,0.006233591 ,0.34674802 ,0.12173975  ,0.35660696 ,0.024938658 ,0.029700616,0.02812343 ,0.009872149,0.0041973903 ,7.8962917          ,4.9082375,0.87631387
66051622140103.0,14.0     ,5.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,48.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,120.0 ,1.0                    ,0.0                    ,0.20779729       ,0.7922027        ,0.99999994              ,1.0                     ,0.24836864        ,2.0094452                 ,3.8834913     ,0.015227156  ,0.015227156  ,0.015426269  ,0.015227156  ,0.01597117   ,0.016298521  ,0.015426269 ,0.2538283  ,0.01597117   ,0.01579741  ,0.01877785 ,0.015017588  ,0.027125381 ,0.01579741   ,0.24836864 ,0.018494373  ,0.0156160435 ,0.024721771  ,0.015426269  ,0.023219729  ,0.0172816    ,0.017644767  ,0.017981492  ,0.021622235  ,0.01613801   ,0.02494321  ,0.015426269  ,0.0194055    ,0.016453221  ,0.01613801   ,2.0                  ,0.0                  ,0.9946887       ,0.0053113257    ,1.0                   ,1.0                   ,0.016997732      ,5.8785143                ,1.4235038    ,0.018305792,0.0022907485,0.0022907485,0.0022907485,0.7076071  ,0.0056990692,0.19239831 ,0.015870368 ,0.016997732,0.018124701,0.018124701,0.0042217034 ,7.887959           ,5.3069954,1.4061676
66051622140103.0,14.0     ,6.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,69.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,144.0 ,2.0                    ,1.0                    ,0.014744973      ,0.98525506       ,1.0                     ,1.0                     ,0.0056433957      ,7.469221                  ,2.1492321     ,0.0054039173 ,0.0054039173 ,0.0054089013 ,0.0054039173 ,0.0054222406 ,0.0054300525 ,0.0054089013,0.3027758  ,0.0054222406 ,0.0054180333,0.005484889,0.0053986055 ,0.0056433957,0.0054180333 ,0.54425836 ,0.0054789716 ,0.005413596  ,0.005613054  ,0.0054089013 ,0.005568151  ,0.005452666  ,0.0054607186 ,0.0054680486 ,0.0055746003 ,0.0054262406 ,0.005615853 ,0.0054089013 ,0.0055492143 ,0.005433694  ,0.0054262406 ,1.0                  ,0.0                  ,0.9379631       ,0.062036823     ,1.0                   ,1.0                   ,0.10503769       ,3.2510211                ,2.1859157    ,0.0546622  ,0.010124149 ,0.07211779  ,0.010124149 ,0.58976865 ,0.028371394 ,0.10503769 ,0.013260088 ,0.01634724 ,0.05151718 ,0.04866946 ,0.00059276924,10.720242          ,4.3351493,0.7543929
66051622140103.0,14.0     ,7.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,168.0 ,3.0                    ,0.0                    ,0.58194643       ,0.41805348       ,0.99999994              ,1.0                     ,0.104279704       ,3.2614696                 ,3.9230914     ,0.0089917835 ,0.0089917835 ,0.009324961  ,0.047587704  ,0.01027703   ,0.010877884  ,0.009324961 ,0.10989593 ,0.01027703   ,0.13776068  ,0.03879683 ,0.008649491  ,0.24112135  ,0.009966957  ,0.104279704,0.024873383  ,0.009649796  ,0.016172297  ,0.009324961  ,0.034802698  ,0.012816764  ,0.013585419  ,0.024050891  ,0.018690735  ,0.010580522  ,0.017672827 ,0.009324961  ,0.010580522  ,0.011169517  ,0.010580522  ,2.0                  ,0.0                  ,0.97755575      ,0.022444213     ,0.99999994            ,1.0                   ,0.49015307       ,1.0286957                ,1.7787106    ,0.032455944,0.0029855862,0.0029855862,0.0029855862,0.035066094,0.0029855862,0.49015307 ,0.0050566043,0.3729819  ,0.025180362,0.027163709,0.051113017  ,4.2901654          ,5.701801 ,4.2045646
66051622140103.0,14.0     ,8.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,67.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,12.0,192.0 ,2.0                    ,1.0                    ,0.1384481        ,0.8615519        ,0.99999994              ,1.0                     ,0.008411117       ,6.893487                  ,2.9456367     ,0.007314851  ,0.007314851  ,0.0073784417 ,0.007314851  ,0.007551082  ,0.007653849  ,0.0073784417,0.1440824  ,0.007551082  ,0.0074962466,0.008411117,0.0072476217 ,0.25278553  ,0.0074962466 ,0.38546166 ,0.008326301  ,0.007438795  ,0.010102483  ,0.0073784417 ,0.011828437  ,0.00795842   ,0.008069462  ,0.008171738  ,0.009239864  ,0.007603545  ,0.010162685 ,0.0073784417 ,0.008597402  ,0.007702176  ,0.007603545  ,2.0                  ,0.0                  ,0.9207885       ,0.07921144      ,1.0                   ,1.0                   ,0.5361285        ,0.8993492                ,2.2711926    ,0.022111833,0.0084218215,0.0084218215,0.0084218215,0.14330654 ,0.0084218215,0.5361285  ,0.053373493 ,0.062757134,0.07202113 ,0.07661405 ,0.0045094397 ,7.7928357          ,5.216831 ,1.5209601
66051622140103.0,14.0     ,9.0    ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,12.0,0.0    ,NA        ,NA    ,69.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,12.0,204.0 ,1.0                    ,0.0                    ,0.2896981        ,0.710302         ,1.0                     ,1.0                     ,0.14278515        ,2.808082                  ,4.0403194     ,0.012155048  ,0.012155048  ,0.012377205  ,0.012155048  ,0.02143197   ,0.021544354  ,0.01813199  ,0.11619646 ,0.02550168   ,0.012794316 ,0.16038886 ,0.011922463  ,0.14278515  ,0.012794316  ,0.17478582 ,0.028960593  ,0.012589996  ,0.016280249  ,0.012377205  ,0.017947089  ,0.014500587  ,0.014927173  ,0.015325798  ,0.017496476  ,0.013180517  ,0.01701546  ,0.012377205  ,0.013180517  ,0.013540807  ,0.013180517  ,2.0                  ,0.0                  ,0.9442957       ,0.055704266     ,1.0                   ,1.0                   ,0.24373432       ,2.0366187                ,2.0859845    ,0.025513787,0.0032263251,0.0032263251,0.0032263251,0.24373432 ,0.15652637  ,0.48488817 ,0.01613725  ,0.02162842 ,0.020264255,0.02162842 ,0.03480164   ,4.844701           ,6.1263022,0.88912976
66051622140103.0,14.0     ,10.0   ,"""chor-014""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,12.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,216.0 ,2.0                    ,1.0                    ,0.23285624       ,0.7671438        ,1.0                     ,1.0                     ,0.33363703        ,1.5836488                 ,3.2531395     ,0.007038679  ,0.007038679  ,0.0071419    ,0.008791531  ,0.007425191  ,0.0075959414 ,0.0071419   ,0.1406187  ,0.007425191  ,0.009933648 ,0.14948972 ,0.006930216  ,0.15808998  ,0.007334725  ,0.33363703 ,0.010575619  ,0.0072404267 ,0.008902163  ,0.0071419    ,0.017647175  ,0.008111193  ,0.008302444  ,0.010434276  ,0.009432912  ,0.0075121643 ,0.009223896 ,0.0071419    ,0.0075121643 ,0.0076767807 ,0.0075121643 ,2.0                  ,0.0                  ,0.9133883       ,0.086611636     ,1.0                   ,1.0                   ,0.3755367        ,1.4129741                ,2.298425     ,0.04136697 ,0.007413229 ,0.02327838  ,0.007413229 ,0.3755367  ,0.007413229 ,0.37086713 ,0.046695825 ,0.03808567 ,0.04384398 ,0.03808567 ,0.12529296   ,2.9966226          ,5.5515594,0.79457444
