dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 onset.order.ltm.onset onset.order.stm.onset onset.weight.ltm onset.weight.stm onset.weight.ltm.onset onset.weight.stm.onset onset.probability onset.information.content onset.entropy onset.0 onset.6 onset.12 onset.18 onset.24 onset.36 onset.48 onset.72 onset.84 onset.96 onset.120 onset.144 probability information.content entropy information.gain 
99030821131543 1 1 "chor-001" NA 0 0 1 0 NA 0 0 0 NA NA 73 96 4 600000 NA NA 24 0 0 0 0.750171 0.24982905 1.0 1.0 0.03833987 4.705011 3.926119 0.0149206305 0.011463136 0.044248186 0.0132296495 0.054278146 0.05695298 0.041918386 0.11461958 0.017344618 0.13585362 0.042504795 0.11123919 0.098239064 0.03833987 0.09287833 0.0196603 0.04132923 0.0157423 0.02115438 0.0140836 0 0 0.714484 0.28551593 1.0 1.0 0.13095963 2.932806 3.2938292 0.13095963 0.020455569 0.03222231 0.020455569 0.13095963 0.020455569 0.12471317 0.13095963 0.037473574 0.12785164 0.11833904 0.10515467 0.005020975 7.637817 7.2199483 NA 
99030821131543 1 2 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 12 24 1 0 0.9693387 0.03066131 1.0 1.0 0.079598166 3.6511211 2.2959735 0.0015096093 0.0010738248 0.0061503905 0.0012923011 0.008008574 0.008522171 0.052037966 0.021039383 0.0018337608 0.026206572 0.0058390857 0.3695218 0.017238175 0.079598166 0.38695174 0.0021560995 0.005631259 0.0016178834 0.0023701324 0.0014010884 1 0 0.99978626 2.1375445e-4 1.0 1.0 0.8616628 0.21480468 0.9212533 0.011998612 8.9258334e-4 0.06708013 8.9258334e-4 0.8616628 8.9258334e-4 0.011200819 0.011993622 0.0020823174 0.011597223 0.010408005 0.008822335 0.06858678 3.8659258 3.2161329 4.115778 
99030821131543 1 3 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 600000 NA NA 12 36 2 1 0.99949545 5.0450634e-4 0.99999994 1.0 0.14424488 2.793408 1.2314137 4.7355326e-4 3.3330015e-4 0.0020155136 4.0342982e-4 0.0026460935 0.00282124 0.018224517 0.0071636317 5.787288e-4 0.008984163 0.0019104079 0.77392524 0.0058330963 0.026216991 0.14424488 6.838946e-4 0.0018403358 5.0861295e-4 7.540006e-4 4.3849225e-4 2 0 0.9996082 3.9180496e-4 1.0 1.0 0.0010939162 9.836282 1.0050772 0.014703333 0.0010939162 0.0010939162 0.0010939162 0.84000325 0.00449472 0.0836031 0.014206624 0.0015798734 0.012750074 0.010807906 0.013721114 1.5779182e-4 12.62969 2.2354474 0.92133236 
99030821131543 1 4 "chor-001" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 600000 NA NA 24 48 2 0 0.5101746 0.48982537 1.0 1.0 0.09114518 3.4556897 3.3514557 0.0074327905 0.0062128953 0.015567614 0.0068489723 0.017888136 0.018483019 0.01500536 0.031675417 0.008234053 0.062114198 0.018588154 0.048263043 0.090624794 0.21540852 0.27088755 0.029983897 0.09114518 0.007708763 0.030781033 0.007146607 0 0 0.7402354 0.25976467 1.0 1.0 0.2147642 2.2191746 3.0119047 0.034635417 0.020892663 0.2147642 0.020892663 0.08821964 0.22635937 0.053607676 0.03303715 0.2029449 0.062860966 0.020892663 0.020892663 0.01957472 5.6748643 6.3633623 5.4175215 
99030821131543 1 5 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 72 3 0 0.9430386 0.056961343 0.99999994 0.99999994 0.0053576836 7.544175 2.4012887 0.0014134714 0.0010147751 0.005543362 0.0012151159 0.00716663 0.0076133814 0.0051789638 0.018340515 0.0017079414 0.02924083 0.0052702045 0.03934134 0.036913753 0.0053576836 0.5094745 0.00199936 0.06855091 0.04794158 0.20540106 0.0013145199 1 0 0.9957758 0.004224166 0.99999994 1.0 0.67149425 0.5745531 1.4192256 0.012558667 0.0014285021 0.24793288 0.0014285021 0.67149425 0.0027068043 0.012878666 0.01161006 0.0031322537 0.009917653 0.012455859 0.012455859 0.0035976537 8.118728 3.820513 4.3249445 
99030821131543 1 6 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 69 96 4 600000 NA NA 24 96 1 1 0.8697 0.13029999 1.0 1.0 0.026904872 5.215989 2.4140995 0.002078254 0.0015309936 0.007328764 0.0018077409 0.009287483 0.009820154 0.049787324 0.022093147 0.0024745327 0.026904872 0.0069950623 0.28902212 0.018476155 0.10485438 0.42868182 0.0028614788 0.008725421 0.0022115107 0.00311508 0.0019437029 2 0 0.99990314 9.684122e-5 1.0 1.0 0.8776785 0.1882355 0.8223726 0.007397721 5.5027864e-4 0.034775864 5.5027864e-4 0.8776785 7.948185e-4 0.05107196 0.0054404363 5.5027864e-4 0.0069073606 0.0069073606 0.007151844 0.023613827 5.4042244 3.2359333 2.1347017 
99030821131543 1 7 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 71 96 4 600000 NA NA 24 120 1 0 0.7906038 0.20939623 1.0 0.99999994 0.18041095 2.4706411 3.3032653 0.004617561 0.003497506 0.014519998 0.0040677874 0.024649296 0.0403251 0.027183913 0.22507928 0.0239875 0.20670632 0.05530503 0.18041095 0.058088645 0.0216134 0.06874845 0.006175509 0.019121837 0.0048859436 0.006671098 0.0043449793 3 0 0.9568768 0.04312319 1.0 1.0 0.62890536 0.66908514 2.100016 0.041190542 0.0032542236 0.04895935 0.0032542236 0.62890536 0.052627657 0.072015665 0.036635175 0.0032542236 0.036635175 0.037875134 0.035393316 0.11346141 3.1397262 5.4032826 1.6170892 
99030821131543 1 8 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 144 2 0 0.92174137 0.07825862 1.0 1.0 0.09956196 3.3282616 2.7792227 0.0016818469 0.0012165202 0.006395429 0.0014507752 0.00822039 0.008720912 0.008370813 0.07500815 0.002023561 0.25197294 0.008470966 0.093341954 0.33394384 0.09956196 0.064482756 0.0023604198 0.021898486 0.0017963541 0.007515242 0.0015666732 4 0 0.9643499 0.03565014 1.0 1.0 0.5185411 0.9474698 1.9925413 0.018979909 0.0023277164 0.040425655 0.0029978598 0.5185411 0.0023277164 0.28377515 0.070683524 0.00432261 0.019578591 0.018332215 0.017707868 0.05162697 4.275731 4.771764 1.1464036 
99030821131543 1 9 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 74 96 4 600000 NA NA 24 168 3 1 0.99962217 3.7786402e-4 1.0 1.0 0.81058836 0.30295864 1.077889 3.023551e-4 2.1279656e-4 0.0012871046 2.5757728e-4 0.0016898504 0.0018017174 0.03599732 0.0045754225 3.6951713e-4 0.005743315 0.0012199759 0.11228952 0.0037255106 0.016746083 0.81058836 4.3667454e-4 0.0011758603 3.2474298e-4 4.8144392e-4 2.799665e-4 4 0 0.9999952 4.757081e-6 1.0 1.0 0.93186665 0.101804584 0.53447825 0.006298971 4.66592e-4 4.66592e-4 4.66592e-4 0.93186665 4.66592e-4 0.027295098 0.008340216 0.0010498279 0.007756986 0.007465372 0.0080486005 0.75536025 0.40476322 1.6120888 5.1765633 
99030821131543 1 10 "chor-001" NA 0 0 1 0 NA 0 24 0 NA NA 73 96 4 600000 NA NA 24 192 4 1 0.75135905 0.24864092 1.0 1.0 0.06569428 3.9280887 2.8419936 0.0020860964 0.0016020255 0.0061971247 0.001849323 0.0076043187 0.007979669 0.0058703246 0.017641425 0.0024255794 0.110846385 0.0080466075 0.06200641 0.09102065 0.06569428 0.21492247 0.016271656 0.35685292 0.002201163 0.016912734 0.0019688888 3 0 0.99999416 5.7902084e-6 1.0 1.0 0.9331245 0.099858545 0.54970145 0.006696058 5.3331634e-4 5.3331634e-4 5.3331634e-4 0.9331245 0.0125425765 0.006933007 0.017757092 0.0019554778 0.006221933 0.0066959825 0.006458957 0.06130094 4.027947 3.3916526 1.6712755 
