dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.weight.ltm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.57 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 onset.order.ltm.onset onset.weight.ltm.onset onset.probability onset.information.content onset.entropy onset.0 onset.3 onset.6 onset.8 onset.9 onset.12 onset.16 onset.18 onset.24 onset.36 onset.48 onset.60 onset.72 onset.84 onset.96 onset.120 onset.144 probability information.content entropy information.gain 
99111720130500 1 1 "shanx002" NA 0 0 1 0 NA 0 0 0 NA NA 83 96 4 600000 NA NA 18 0 0 1.0 8.938137e-4 10.127738 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 0 0.99999994 0.1331253 2.9091432 3.363952 0.1331253 0.00572023 0.00572023 0.00572023 0.00572023 0.016640665 0.00572023 0.00572023 0.1331253 0.013000521 0.12584503 0.03848154 0.1331253 0.023920955 0.12584503 0.11856473 0.10400415 1.1898922e-4 13.036882 6.9570637 NA 
99111720130500 1 2 "shanx002" NA 0 0 1 0 NA 0 18 0 NA NA 83 96 4 600000 NA NA 6 18 0 1.0 8.938137e-4 10.127738 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 1 1.0 3.7936942e-4 11.364109 0.8896972 0.008828961 3.7936942e-4 3.7936942e-4 3.7936942e-4 3.7936942e-4 0.081133276 3.7936942e-4 3.7936942e-4 0.8624787 8.6220325e-4 0.008346127 0.0025521219 0.008828961 0.001586454 0.008346127 0.007863293 0.0068976264 3.3908557e-7 21.491848 4.482802 2.9312541 
99111720130500 1 3 "shanx002" NA 0 0 1 0 NA 0 6 0 NA NA 83 96 4 600000 NA NA 12 24 0 1.0 8.938137e-4 10.127738 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 0 0.99999994 0.85024154 0.23405534 1.0924072 0.0048309173 0.0048309173 0.85024154 0.0048309173 0.0048309173 0.0048309173 0.0048309173 0.053140096 0.0048309173 0.0048309173 0.0048309173 0.0048309173 0.0048309173 0.0048309173 0.0048309173 0.028985506 0.0048309173 7.5995753e-4 10.3617935 4.6855 6.779317 
99111720130500 1 4 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 88 96 4 600000 NA NA 12 36 0 1.0 8.938137e-4 10.127738 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 1 1.0 0.05224263 4.2586284 1.2708942 0.015134793 6.503233e-4 6.503233e-4 6.503233e-4 6.503233e-4 0.05224263 6.503233e-4 6.503233e-4 0.8011587 0.0043749018 0.06589941 0.0027195332 0.01430711 0.0010641654 0.0134794265 0.011824057 0.013893266 4.6695175e-5 14.386367 4.864002 9.147872 
99111720130500 1 5 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 78 96 4 600000 NA NA 18 48 0 1.0 0.009608507 6.701472 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 1 1.0 0.67753005 0.5616431 1.8346144 0.0074328193 0.0028587773 0.0028587773 0.0028587773 0.0028587773 0.67753005 0.0028587773 0.0028587773 0.023441967 0.0829045 0.014293883 0.078330465 0.0051457984 0.07375643 0.012006861 0.0051457984 0.0028587773 0.0065100524 7.263115 5.4277253 4.0721703 
99111720130500 1 6 "shanx002" NA 0 0 1 0 NA 0 18 0 NA NA 81 96 4 600000 NA NA 6 66 1 1.0 3.4008696e-4 11.521809 3.34677 3.4008696e-4 3.4008696e-4 0.0012243128 7.821999e-4 0.013603472 0.0010032563 0.02001411 0.020235164 0.011613965 0.051183067 0.0025506513 0.069751814 0.0105086835 0.13754247 0.041677643 0.05512525 0.12339484 0.0025506513 0.26184988 0.0014453691 0.04495665 0.1249054 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3 1.0 0.0032757611 8.253954 2.9711454 0.07206671 0.0032757611 0.0032757611 0.0032757611 0.0032757611 0.24091722 0.0032757611 0.0032757611 0.29511616 0.013698631 0.07206671 0.005360335 0.06789756 0.011614057 0.059559263 0.06998213 0.07206671 1.1140437e-6 19.775763 6.3179154 2.249748 
99111720130500 1 7 "shanx002" NA 0 0 1 0 NA 0 6 0 NA NA 81 96 4 600000 NA NA 24 72 0 1.0 8.938137e-4 10.127738 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 0 0.99999994 0.7927928 0.33498424 1.2602665 0.0045045046 0.0045045046 0.7927928 0.0045045046 0.0045045046 0.0045045046 0.0045045046 0.11711712 0.0045045046 0.0045045046 0.0045045046 0.0045045046 0.027027026 0.0045045046 0.0045045046 0.0045045046 0.0045045046 7.0860906e-4 10.462723 4.853372 5.840246 
99111720130500 1 8 "shanx002" NA 0 0 1 0 NA 0 24 0 NA NA 78 96 4 600000 NA NA 12 96 0 1.0 0.009608507 6.701472 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 1 0.99999994 0.72493744 0.46407157 1.4997414 0.015632952 6.717283e-4 6.717283e-4 6.717283e-4 6.717283e-4 0.12962323 6.717283e-4 6.717283e-4 0.72493744 0.0010991918 0.06464877 0.0023815823 0.012213242 0.0010991918 0.014350561 0.014778024 0.015205487 0.0069655664 7.1655436 5.092845 8.961914 
99111720130500 1 9 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 81 96 4 600000 NA NA 12 108 1 1.0 3.4008696e-4 11.521809 3.34677 3.4008696e-4 3.4008696e-4 0.0012243128 7.821999e-4 0.013603472 0.0010032563 0.02001411 0.020235164 0.011613965 0.051183067 0.0025506513 0.069751814 0.0105086835 0.13754247 0.041677643 0.05512525 0.12339484 0.0025506513 0.26184988 0.0014453691 0.04495665 0.1249054 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 3.4008696e-4 2 1.0 0.031202305 5.0022035 1.7540116 0.023232153 8.478887e-4 8.478887e-4 8.478887e-4 8.478887e-4 0.031202305 8.478887e-4 8.478887e-4 0.70442605 0.06291334 0.0785145 0.0015261996 0.02255384 8.478887e-4 0.023232153 0.023910461 0.02255384 1.0611497e-5 16.524012 5.1007776 0.97402143 
99111720130500 1 10 "shanx002" NA 0 0 1 0 NA 0 12 0 NA NA 78 96 4 600000 NA NA 12 120 0 1.0 0.009608507 6.701472 3.5931075 8.938137e-4 8.938137e-4 0.003217732 0.0020557728 0.035752587 0.0026367526 0.052601 0.053181976 0.030523771 0.13451912 0.006703609 0.1833214 0.027618876 0.14439577 0.10953699 0.03633357 0.10721307 0.006703609 0.036914546 0.0037987116 0.009608507 0.0026367526 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 8.938137e-4 1 1.0 0.53886455 0.8920054 2.3321595 0.007860263 0.0043668128 0.0043668128 0.0043668128 0.0043668128 0.53886455 0.0043668128 0.0043668128 0.01834061 0.09868994 0.007860263 0.11615719 0.0043668128 0.11965063 0.01834061 0.011353712 0.03231441 0.005177684 7.5934772 5.9252625 5.115571 
